pc0,pc1,pc2,pc3,source,tweet
0.557857506467,-0.0752156437395,0.20416775296,0.182740169261,bot,Se castigarn abusos en Tanhuato.- CNS https://t.co/IUWQ0muaKo
0.482002005753,0.142435110065,0.129423827259,-0.0337523833326,bot,"purris Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comp... https://t.co/KvZtcoC22G Purringo"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/2HhFvFjgQC"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/MxR3Gql4PI"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/pgYILoRyiP"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/WqbYOuf0E3"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/OWmusdY4Q1"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/IuhQwdoNgi"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/dW1cwic1zy"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/4p4cY1xFvY"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/anNZo4vqvG"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/8uJT4e4ewQ"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/RcciyiY5xw"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/TarEVGuJpw"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/QyaXOiM9ry"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/039fcr45By"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/QE2pldYQbU"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/2maL0Z9PJD"
0.482840030529,0.143202337465,0.130158425279,-0.034133608275,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba algn deli... https://t.co/9qZS6w4kLy"
0.49419555701,0.146796700593,0.133332514179,-0.0346010468385,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba a... https://t.co/n815TDHptL #Mxico"
0.492732616553,0.145812971213,0.13253149921,-0.0347087807914,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba a... https://t.co/3W8BjcYsDz #Morelos"
0.503740518803,0.14906807853,0.135456533118,-0.0354114113705,bot,"Se castigarn abusos en Tanhuato.- CNS: Renato Sales, titular de la CNS, dijo que si PGR comprueba a...... https://t.co/M7ZQBrHMif"
0.557857506467,-0.0752156437395,0.20416775296,0.182740169261,bot,Se castigarn abusos en Tanhuato.- CNS https://t.co/AZml0EhY0O
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/T9gItCVPQP
0.476857021846,0.0165042937611,0.194541935769,0.0312919714057,bot,#ENTREVISTA No solaparemos a nadie si se acredita uso excesivo de fuerza en #Tanhuato: Comisionado renatosalesh https://t.co/pbHolo5hGq
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/KBgEfWHJFq
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/spIpSH7xVk
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/srg5uZXU4J
0.464496449728,-0.0840796492577,0.119155172737,0.160485912237,bot,Tanhuato: comisionado neg que policas fusilaran a 22 personas  https://t.co/t1yKoQfZva
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/S8FczcJd2b
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/EumWg6VGkP
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/zM0lS3w2so
0.151907884936,0.159874073066,0.344300159266,0.15224519898,bot,#Tanhuato Heia Norge #HunterAjudaHunter
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.731904537249,-0.427201350522,-0.200022360446,0.147741635877,bot,https://t.co/rGfsoJFptX https://t.co/cbduY92QJO
0.570374515243,0.324819383072,-0.0621060250729,-0.0580230952332,bot,VIDEO: La Polica Federal cometi actos de tortura y alter la escena del crimen en Tanhuato: CNDH https://t.co/Y0fUTJps2u
0.53895330715,0.0556750801666,0.0919775362974,0.174176461766,bot,Polica Federal ejecut a 22 y plant armas en Tanhuato: CNDH https://t.co/CPv73j0noX
0.137373055914,0.141198669439,0.30788683711,0.138453759027,bot,400M to Iran #2hockey #Tanhuato
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.578738943425,-0.337929783943,-0.158231330967,0.116920300985,bot,           ... https://t.co/csBuzRfU7q - $ #WizKhalifa $ -
0.275425395951,0.267108400889,0.451631039824,-0.114865757019,bot,#Mi_Loko# Senado pide comparecencia de Renato Sales por Tanhuato:
2.94499754598e-22,-4.41534672392e-19,-8.05614543508e-19,3.3036911416e-17,bot,                Ello...  #Edward#
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/JrUUGnVBjb
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/67u37gp21R
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/Q8k685BVsa
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/e4NrjtgDyo
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/EF9Dne1p22
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/ZmIbXy4gQ0
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/4I06OmWoc7
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/U6QhE9atKY
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/irfkSwWBLM
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/CrCzNhwVZo
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/hptQs2yjoR
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/G9uNPFsokV
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/R6nxkH1x0s
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/2TzeE4hTgq
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/VwW0idmfY1
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/CpTvhxQrsr
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/JeH05myx7M
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/azJxsN5AqV
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/LugnKYXbdm
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/1u6DbrSDIk
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/0qwLaMRFVD
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/oy9zrREw98
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/3GjtJ5at5I
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/f3IsQ5hNxm
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/Sv1ASSntFc
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/8G4gk6c0MH
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/oOQVlm2tGG
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/zibLaMiGMR
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/aHdD4XZJMi
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/rj27d2iwls
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/9MFJhvz8c5
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/vmbOrjVZ9l
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/OnA0GwvNCZ
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/I3Zn358t2i
0.151907884936,0.159874073066,0.344300159266,0.15224519898,bot,#Tanhuato Tory Lanez #727TourVirginiaBeach
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.0,0.0,0.0,0.0,bot,
0.452897499468,-0.282450333143,-0.132861233082,0.107578853013,bot, GO FROM LINK! --&gt; https://t.co/kUaCrldRbm
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/uhhkgHx5Hw
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/uRp3MPnGmk
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/LL9POsSpoj
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/OxenrjMgtA
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/v1jVH0BBKz
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/Xef3N8O6Ex
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/lI01IXrG5K
0.169900085949,0.166915305693,0.366541716263,0.15565165269,bot,Caso Tanhuato divide opiniones.
0.579262118254,-0.338809818385,-0.158676077664,0.117457495185,bot,#DebateQuadratn https://t.co/E9hudbxCUz
0.508508620742,0.0611085401412,0.210305156794,-0.0958126526719,bot,Pide diputada de MC caigan cabezas por caso Tanhuato. Con Loret de Mola https://t.co/qMwOzOFch0
0.485829195018,0.0120156945976,0.207658383623,0.0150106670578,bot,Caso Tanhuato no fue venganza de fuerzas armadas: Renato Sales. Con Jos Crdenas https://t.co/tCXEJRclKW
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/IEPAIjsPid
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/H24UMiYEHS
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/hbuvcn58Kw
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/RImz7nqTpR
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/Tz3xrFS4tD
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/1sagf9CWwH
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/t0fXLIMdys
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/JpCsMsWq3e
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/zMw8Grb7YQ
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/fRI3yQeZUv
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/qIS036qson
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/fW14bPAOrj
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/OFMiZap9gV
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/PNnbgYM362
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/w7OQqjWdIu
0.560991214273,-0.079314231212,0.211263379038,0.167609627657,bot,Noticias Guerrer@s SME: Ejecuciones en Tanhuato... https://t.co/1DYz6qmYg9
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/VM1O6jkHnC
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/MV1KCAiCyb
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/q26OoVrqIo
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/8ooy4VWqBc
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/LdME7wavNS
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/UnhBRlE8RM
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/1zHFwbPaAr
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/aAwgEzb3BU
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/TffX0gvnm7
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/7hulccjrSj
0.292110764731,0.283249952599,0.478915235394,-0.121787149432,bot,Senado pide comparecencia de Renato Sales por Tanhuato:
0.668194721313,-0.390080998516,-0.182645782327,0.13493073805,bot,               ... https://t.co/ofPge2GtJS
